(1) Time [s]; (2) Range [m]; (3) alt [m]; (4) TAS [m/s]; (5) CAS [m/s]; (6) m [kg]; (7) Fuel consumed [kg]; (8) Thrust [kN]; (9) Fuelflow [kg/s]; (10) TAS [kts]; (11) Mach [-]; (12) FL [100 ft]; (13) ROC [fpm]; (14) CA [-]; (15) SAR [m/kg]; (16) bleed [kg/s]; (17) shaftPowerOfftake [kW]; (18) CO2 [kg/s]; (19) NOX [kg/s]
7873.571344; 1774296.317; 10611.52993; 231.4936115; 136.6099793; 70654.79616; -6344.522635; 39.79300021; 0.6643794123; 449.9875818; 0.78; 348.1473075; 0; 0.5527312709; 361.2767752; 0.979; 51.81; 2.017769882; 0.007412600554; 
7877.889795; 1775296.011; 10611.52993; 231.4936115; 136.6099793; 70651.92719; -6347.391607; 39.79129288; 0.6643522137; 449.9875818; 0.78; 348.1473075; 0; 0.552708827; 361.2916016; 0.979; 51.81; 2.017687274; 0.007411973936; 
7882.208246; 1776295.705; 10611.52993; 231.4936115; 136.6099793; 70649.05833; -6350.260462; 39.78958556; 0.6643250151; 449.9875818; 0.78; 348.1473075; 0; 0.552686384; 361.3064232; 0.979; 51.81; 2.017604036; 0.007411342562; 
7886.526698; 1777295.399; 10611.52993; 231.4936115; 136.6099793; 70646.18959; -6353.129199; 39.7878652; 0.6642976089; 449.9875818; 0.78; 348.1473075; 0; 0.5526639419; 361.3212507; 0.979; 51.81; 2.017521428; 0.007410715997; 
7890.845149; 1778295.092; 10611.52993; 231.4936115; 136.6099793; 70643.32097; -6355.997818; 39.78615787; 0.6642704103; 449.9875818; 0.78; 348.1473075; 0; 0.5526415008; 361.3360789; 0.979; 51.81; 2.017438821; 0.007410089459; 
7895.1636; 1779294.786; 10611.52993; 231.4936115; 136.6099793; 70640.45247; -6358.86632; 39.78445054; 0.6642432117; 449.9875818; 0.78; 348.1473075; 0; 0.5526190605; 361.3509076; 0.979; 51.81; 2.017356213; 0.007409462947; 
7899.482051; 1780294.48; 10611.52993; 231.4936115; 136.6099793; 70637.58409; -6361.734704; 39.78274322; 0.6642160131; 449.9875818; 0.78; 348.1473075; 0; 0.5525966212; 361.3657315; 0.979; 51.81; 2.017272975; 0.00740883168; 
7903.800502; 1781294.174; 10611.52993; 231.4936115; 136.6099793; 70634.71582; -6364.60297; 39.78102286; 0.6641886068; 449.9875818; 0.78; 348.1473075; 0; 0.5525741828; 361.3805613; 0.979; 51.81; 2.017190368; 0.007408205221; 
7908.118953; 1782293.868; 10611.52993; 231.4936115; 136.6099793; 70631.84767; -6367.471119; 39.77931553; 0.6641614082; 449.9875818; 0.78; 348.1473075; 0; 0.5525517453; 361.3953918; 0.979; 51.81; 2.01710776; 0.007407578789; 
7912.437404; 1783293.562; 10611.52993; 231.4936115; 136.6099793; 70628.97964; -6370.33915; 39.7776082; 0.6641342096; 449.9875818; 0.78; 348.1473075; 0; 0.5525293088; 361.4102174; 0.979; 51.81; 2.017024522; 0.007406947602; 
7916.755855; 1784293.255; 10611.52993; 231.4936115; 136.6099793; 70626.11173; -6373.207064; 39.77590088; 0.664107011; 449.9875818; 0.78; 348.1473075; 0; 0.5525068731; 361.425049; 0.979; 51.81; 2.016941914; 0.007406321223; 
7921.074306; 1785292.949; 10611.52993; 231.4936115; 136.6099793; 70623.24393; -6376.074859; 39.77418052; 0.6640796048; 449.9875818; 0.78; 348.1473075; 0; 0.5524844384; 361.4398812; 0.979; 51.81; 2.016859307; 0.00740569487; 
7925.392757; 1786292.643; 10611.52993; 231.4936115; 136.6099793; 70620.37626; -6378.942537; 39.77247319; 0.6640524062; 449.9875818; 0.78; 348.1473075; 0; 0.5524620046; 361.454714; 0.979; 51.81; 2.016776699; 0.007405068544; 
7929.711208; 1787292.337; 10611.52993; 231.4936115; 136.6099793; 70617.5087; -6381.810097; 39.77076587; 0.6640252076; 449.9875818; 0.78; 348.1473075; 0; 0.5524395718; 361.4695473; 0.979; 51.81; 2.016694092; 0.007404442245; 
7934.029659; 1788292.031; 10611.52993; 231.4936115; 136.6099793; 70614.64125; -6384.67754; 39.76905854; 0.663998009; 449.9875818; 0.78; 348.1473075; 0; 0.5524171398; 361.4843758; 0.979; 51.81; 2.016610853; 0.007403811191; 
7938.34811; 1789291.725; 10611.52993; 231.4936115; 136.6099793; 70611.77393; -6387.544865; 39.76733818; 0.6639706027; 449.9875818; 0.78; 348.1473075; 0; 0.5523947088; 361.4992103; 0.979; 51.81; 2.016528246; 0.007403184944; 
7942.666561; 1790291.418; 10611.52993; 231.4936115; 136.6099793; 70608.90672; -6390.412072; 39.76563085; 0.6639434041; 449.9875818; 0.78; 348.1473075; 0; 0.5523722787; 361.5140454; 0.979; 51.81; 2.016445638; 0.007402558724; 
7946.985012; 1791291.112; 10611.52993; 231.4936115; 136.6099793; 70606.03963; -6393.279161; 39.76392353; 0.6639162055; 449.9875818; 0.78; 348.1473075; 0; 0.5523498495; 361.5288811; 0.979; 51.81; 2.016363031; 0.007401932531; 
7951.303464; 1792290.806; 10611.52993; 231.4936115; 136.6099793; 70603.17266; -6396.146134; 39.7622162; 0.6638890069; 449.9875818; 0.78; 348.1473075; 0; 0.5523274212; 361.5437119; 0.979; 51.81; 2.016279793; 0.007401301584; 
7955.621915; 1793290.5; 10611.52993; 231.4936115; 136.6099793; 70600.3058; -6399.012988; 39.76050888; 0.6638618083; 449.9875818; 0.78; 348.1473075; 0; 0.5523049938; 361.5585487; 0.979; 51.81; 2.016197185; 0.007400675443; 
7959.940366; 1794290.194; 10611.52993; 231.4936115; 136.6099793; 70597.43907; -6401.879725; 39.75878852; 0.6638344021; 449.9875818; 0.78; 348.1473075; 0; 0.5522825674; 361.5733862; 0.979; 51.81; 2.016114577; 0.007400049329; 
7964.258817; 1795289.888; 10611.52993; 231.4936115; 136.6099793; 70594.57245; -6404.746344; 39.75708119; 0.6638072035; 449.9875818; 0.78; 348.1473075; 0; 0.5522601419; 361.5882241; 0.979; 51.81; 2.01603197; 0.007399423242; 
7968.577268; 1796289.581; 10611.52993; 231.4936115; 136.6099793; 70591.70595; -6407.612845; 39.75537386; 0.6637800049; 449.9875818; 0.78; 348.1473075; 0; 0.5522377173; 361.6030627; 0.979; 51.81; 2.015949362; 0.007398797181; 
7972.895719; 1797289.275; 10611.52993; 231.4936115; 136.6099793; 70588.83956; -6410.479229; 39.75366654; 0.6637528063; 449.9875818; 0.78; 348.1473075; 0; 0.5522152936; 361.6178964; 0.979; 51.81; 2.015866124; 0.007398166367; 
7977.21417; 1798288.969; 10611.52993; 231.4936115; 136.6099793; 70585.9733; -6413.345496; 39.75195921; 0.6637256077; 449.9875818; 0.78; 348.1473075; 0; 0.5521928709; 361.6327361; 0.979; 51.81; 2.015783516; 0.007397540359; 
7981.532621; 1799288.663; 10611.52993; 231.4936115; 136.6099793; 70583.10715; -6416.211644; 39.75023885; 0.6636982015; 449.9875818; 0.78; 348.1473075; 0; 0.552170449; 361.6475765; 0.979; 51.81; 2.015700909; 0.007396914378; 
7985.851072; 1800288.357; 10611.52993; 231.4936115; 136.6099793; 70580.24112; -6419.077675; 39.74853152; 0.6636710029; 449.9875818; 0.78; 348.1473075; 0; 0.5521480281; 361.6624173; 0.979; 51.81; 2.015618301; 0.007396288423; 
7990.169523; 1801288.051; 10611.52993; 231.4936115; 136.6099793; 70577.37521; -6421.943588; 39.7468242; 0.6636438042; 449.9875818; 0.78; 348.1473075; 0; 0.5521256081; 361.6772588; 0.979; 51.81; 2.015535694; 0.007395662494; 
7994.487974; 1802287.744; 10611.52993; 231.4936115; 136.6099793; 70574.50941; -6424.809384; 39.74511687; 0.6636166056; 449.9875818; 0.78; 348.1473075; 0; 0.5521031891; 361.6921008; 0.979; 51.81; 2.015453086; 0.007395036592; 
7998.806425; 1803287.438; 10611.52993; 231.4936115; 136.6099793; 70571.64373; -6427.675062; 39.74340955; 0.663589407; 449.9875818; 0.78; 348.1473075; 0; 0.5520807709; 361.7069435; 0.979; 51.81; 2.015370479; 0.007394410717; 
8003.124876; 1804287.132; 10611.52993; 231.4936115; 136.6099793; 70568.77817; -6430.540623; 39.74170222; 0.6635622084; 449.9875818; 0.78; 348.1473075; 0; 0.5520583537; 361.7217812; 0.979; 51.81; 2.01528724; 0.00739378009; 
8007.443327; 1805286.826; 10611.52993; 231.4936115; 136.6099793; 70565.91273; -6433.406067; 39.73999489; 0.6635350098; 449.9875818; 0.78; 348.1473075; 0; 0.5520359374; 361.736625; 0.979; 51.81; 2.015204633; 0.007393154268; 
8011.761778; 1806286.52; 10611.52993; 231.4936115; 136.6099793; 70563.0474; -6436.271392; 39.73827453; 0.6635076036; 449.9875818; 0.78; 348.1473075; 0; 0.552013522; 361.7514694; 0.979; 51.81; 2.015122025; 0.007392528472; 
8016.08023; 1807286.214; 10611.52993; 231.4936115; 136.6099793; 70560.18219; -6439.136599; 39.73656721; 0.663480405; 449.9875818; 0.78; 348.1473075; 0; 0.5519911075; 361.766294; 0.979; 51.81; 2.015039418; 0.007391902702; 
8020.398681; 1808285.907; 10611.52993; 231.4936115; 136.6099793; 70557.3171; -6442.00169; 39.73485988; 0.6634532064; 449.9875818; 0.78; 348.1473075; 0; 0.551968694; 361.7810884; 0.979; 51.81; 2.01495681; 0.007391276959; 
8024.717132; 1809285.601; 10611.52993; 231.4936115; 136.6099793; 70554.45213; -6444.866663; 39.73316559; 0.6634262154; 449.9875818; 0.78; 348.1473075; 0; 0.5519462813; 361.7958887; 0.979; 51.81; 2.014874833; 0.007390656018; 
8029.035583; 1810285.295; 10611.52993; 231.4936115; 136.6099793; 70551.58727; -6447.731519; 39.73145826; 0.6633990168; 449.9875818; 0.78; 348.1473075; 0; 0.5519238696; 361.8106842; 0.979; 51.81; 2.014792226; 0.007390030328; 
8033.354034; 1811284.989; 10611.52993; 231.4936115; 136.6099793; 70548.72254; -6450.596258; 39.72975094; 0.6633718182; 449.9875818; 0.78; 348.1473075; 0; 0.5519014588; 361.8254803; 0.979; 51.81; 2.014709618; 0.007389404664; 
8037.672485; 1812284.683; 10611.52993; 231.4936115; 136.6099793; 70545.85791; -6453.46088; 39.72805664; 0.6633448272; 449.9875818; 0.78; 348.1473075; 0; 0.5518790489; 361.8402824; 0.979; 51.81; 2.014627641; 0.007388783802; 
8041.990936; 1813284.377; 10611.52993; 231.4936115; 136.6099793; 70542.99341; -6456.325385; 39.72634932; 0.6633176286; 449.9875818; 0.78; 348.1473075; 0; 0.5518566399; 361.8550796; 0.979; 51.81; 2.014545034; 0.007388158191; 
8046.309387; 1814284.07; 10611.52993; 231.4936115; 136.6099793; 70540.12902; -6459.189772; 39.72464199; 0.66329043; 449.9875818; 0.78; 348.1473075; 0; 0.5518342319; 361.8698774; 0.979; 51.81; 2.014462426; 0.007387532606; 
8050.627838; 1815283.764; 10611.52993; 231.4936115; 136.6099793; 70537.26475; -6462.054043; 39.7229477; 0.663263439; 449.9875818; 0.78; 348.1473075; 0; 0.5518118247; 361.8846812; 0.979; 51.81; 2.014380449; 0.007386911823; 
8054.946289; 1816283.458; 10611.52993; 231.4936115; 136.6099793; 70534.4006; -6464.918196; 39.72124037; 0.6632362404; 449.9875818; 0.78; 348.1473075; 0; 0.5517894185; 361.8994802; 0.979; 51.81; 2.014297841; 0.007386286291; 
8059.26474; 1817283.152; 10611.52993; 231.4936115; 136.6099793; 70531.53656; -6467.782232; 39.71953304; 0.6632090418; 449.9875818; 0.78; 348.1473075; 0; 0.5517670132; 361.9142852; 0.979; 51.81; 2.014215864; 0.00738566556; 
8063.583191; 1818282.846; 10611.52993; 231.4936115; 136.6099793; 70528.67264; -6470.646151; 39.71783875; 0.6631820508; 449.9875818; 0.78; 348.1473075; 0; 0.5517446088; 361.9290853; 0.979; 51.81; 2.014133257; 0.007385040081; 
8067.901642; 1819282.54; 10611.52993; 231.4936115; 136.6099793; 70525.80884; -6473.509953; 39.71613142; 0.6631548522; 449.9875818; 0.78; 348.1473075; 0; 0.5517222053; 361.9438859; 0.979; 51.81; 2.014050649; 0.007384414628; 
8072.220093; 1820282.233; 10611.52993; 231.4936115; 136.6099793; 70522.94516; -6476.373637; 39.7144241; 0.6631276536; 449.9875818; 0.78; 348.1473075; 0; 0.5516998028; 361.9586927; 0.979; 51.81; 2.013968672; 0.007383793976; 
8076.538544; 1821281.927; 10611.52993; 231.4936115; 136.6099793; 70520.08159; -6479.237205; 39.7127298; 0.6631006626; 449.9875818; 0.78; 348.1473075; 0; 0.5516774011; 361.9734945; 0.979; 51.81; 2.013886065; 0.007383168576; 
8080.856996; 1822281.621; 10611.52993; 231.4936115; 136.6099793; 70517.21814; -6482.100655; 39.71102248; 0.663073464; 449.9875818; 0.78; 348.1473075; 0; 0.5516550004; 361.9882969; 0.979; 51.81; 2.013803457; 0.007382543202; 
8085.175447; 1823281.315; 10611.52993; 231.4936115; 136.6099793; 70514.3548; -6484.963989; 39.70932818; 0.6630464731; 449.9875818; 0.78; 348.1473075; 0; 0.5516326006; 362.0031053; 0.979; 51.81; 2.01372148; 0.007381922628; 
8089.493898; 1824281.009; 10611.52993; 231.4936115; 136.6099793; 70511.49159; -6487.827205; 39.70762086; 0.6630192745; 449.9875818; 0.78; 348.1473075; 0; 0.5516102017; 362.0179089; 0.979; 51.81; 2.013638873; 0.007381297307; 
8093.812349; 1825280.703; 10611.52993; 231.4936115; 136.6099793; 70508.62849; -6490.690304; 39.70591353; 0.6629920759; 449.9875818; 0.78; 348.1473075; 0; 0.5515878037; 362.0327185; 0.979; 51.81; 2.013556896; 0.007380676786; 
8098.1308; 1826280.396; 10611.52993; 231.4936115; 136.6099793; 70505.76551; -6493.553287; 39.70421924; 0.6629650849; 449.9875818; 0.78; 348.1473075; 0; 0.5515654067; 362.0475232; 0.979; 51.81; 2.013474288; 0.007380051518; 
8102.449251; 1827280.09; 10611.52993; 231.4936115; 136.6099793; 70502.90264; -6496.416151; 39.70251191; 0.6629378863; 449.9875818; 0.78; 348.1473075; 0; 0.5515430105; 362.0623285; 0.979; 51.81; 2.01339168; 0.007379426276; 
8106.767702; 1828279.784; 10611.52993; 231.4936115; 136.6099793; 70500.03989; -6499.2789; 39.70081762; 0.6629108953; 449.9875818; 0.78; 348.1473075; 0; 0.5515206153; 362.0771398; 0.979; 51.81; 2.013309704; 0.007378805833; 
8111.086153; 1829279.478; 10611.52993; 231.4936115; 136.6099793; 70497.17726; -6502.14153; 39.69911029; 0.6628836967; 449.9875818; 0.78; 348.1473075; 0; 0.551498221; 362.0919462; 0.979; 51.81; 2.013227096; 0.007378180644; 
8115.404604; 1830279.172; 10611.52993; 231.4936115; 136.6099793; 70494.31475; -6505.004044; 39.69740297; 0.6628564981; 449.9875818; 0.78; 348.1473075; 0; 0.5514758276; 362.1067587; 0.979; 51.81; 2.013145119; 0.007377560253; 
8119.723055; 1831278.866; 10611.52993; 231.4936115; 136.6099793; 70491.45235; -6507.866441; 39.69570867; 0.6628295071; 449.9875818; 0.78; 348.1473075; 0; 0.5514534351; 362.1215663; 0.979; 51.81; 2.013062511; 0.007376935117; 
8124.041506; 1832278.559; 10611.52993; 231.4936115; 136.6099793; 70488.59007; -6510.72872; 39.69400135; 0.6628023085; 449.9875818; 0.78; 348.1473075; 0; 0.5514310436; 362.1363799; 0.979; 51.81; 2.012980534; 0.007376314779; 
8128.359957; 1833278.253; 10611.52993; 231.4936115; 136.6099793; 70485.72791; -6513.590883; 39.69230705; 0.6627753175; 449.9875818; 0.78; 348.1473075; 0; 0.5514086529; 362.1511887; 0.979; 51.81; 2.012897927; 0.007375689695; 
8132.678408; 1834277.947; 10611.52993; 231.4936115; 136.6099793; 70482.86587; -6516.452928; 39.69059973; 0.6627481189; 449.9875818; 0.78; 348.1473075; 0; 0.5513862632; 362.165998; 0.979; 51.81; 2.012815319; 0.007375064638; 
8136.996859; 1835277.641; 10611.52993; 231.4936115; 136.6099793; 70480.00394; -6519.314857; 39.68890543; 0.6627211279; 449.9875818; 0.78; 348.1473075; 0; 0.5513638744; 362.1808134; 0.979; 51.81; 2.012733342; 0.007374444378; 
8141.31531; 1836277.335; 10611.52993; 231.4936115; 136.6099793; 70477.14213; -6522.176668; 39.68719811; 0.6626939293; 449.9875818; 0.78; 348.1473075; 0; 0.5513414865; 362.1956238; 0.979; 51.81; 2.012650735; 0.007373819374; 
8145.633762; 1837277.029; 10611.52993; 231.4936115; 136.6099793; 70474.28043; -6525.038363; 39.68550381; 0.6626669383; 449.9875818; 0.78; 348.1473075; 0; 0.5513190995; 362.2104403; 0.979; 51.81; 2.012568758; 0.007373199167; 
8149.952213; 1838276.722; 10611.52993; 231.4936115; 136.6099793; 70471.41885; -6527.89994; 39.68379649; 0.6626397397; 449.9875818; 0.78; 348.1473075; 0; 0.5512967134; 362.225252; 0.979; 51.81; 2.01248615; 0.007372574215; 
8154.270664; 1839276.416; 10611.52993; 231.4936115; 136.6099793; 70468.55739; -6530.7614; 39.68208916; 0.6626125411; 449.9875818; 0.78; 348.1473075; 0; 0.5512743282; 362.2400696; 0.979; 51.81; 2.012404173; 0.00737195406; 
8158.589115; 1840276.11; 10611.52993; 231.4936115; 136.6099793; 70465.69605; -6533.622743; 39.68039487; 0.6625855501; 449.9875818; 0.78; 348.1473075; 0; 0.551251944; 362.2548824; 0.979; 51.81; 2.012321566; 0.007371329161; 
8162.907566; 1841275.804; 10611.52993; 231.4936115; 136.6099793; 70462.83482; -6536.483969; 39.67868754; 0.6625583515; 449.9875818; 0.78; 348.1473075; 0; 0.5512295607; 362.2697012; 0.979; 51.81; 2.012239589; 0.007370709058; 
8167.226017; 1842275.498; 10611.52993; 231.4936115; 136.6099793; 70459.97371; -6539.345078; 39.67699325; 0.6625313606; 449.9875818; 0.78; 348.1473075; 0; 0.5512071783; 362.2845152; 0.979; 51.81; 2.012156981; 0.007370084212; 
8171.544468; 1843275.192; 10611.52993; 231.4936115; 136.6099793; 70457.11272; -6542.20607; 39.67528592; 0.662504162; 449.9875818; 0.78; 348.1473075; 0; 0.5511847968; 362.2993351; 0.979; 51.81; 2.012075004; 0.007369464161; 
8175.862919; 1844274.885; 10611.52993; 231.4936115; 136.6099793; 70454.25185; -6545.066945; 39.67359163; 0.662477171; 449.9875818; 0.78; 348.1473075; 0; 0.5511624162; 362.3141502; 0.979; 51.81; 2.011992397; 0.007368839368; 
8180.18137; 1845274.579; 10611.52993; 231.4936115; 136.6099793; 70451.39109; -6547.927703; 39.6718843; 0.6624499724; 449.9875818; 0.78; 348.1473075; 0; 0.5511400365; 362.3289714; 0.979; 51.81; 2.01191042; 0.00736821937; 
8184.499821; 1846274.273; 10611.52993; 231.4936115; 136.6099793; 70448.53045; -6550.788344; 39.67019001; 0.6624229814; 449.9875818; 0.78; 348.1473075; 0; 0.5511176578; 362.3437876; 0.979; 51.81; 2.011827812; 0.007367594629; 
8188.818272; 1847273.967; 10611.52993; 231.4936115; 136.6099793; 70445.66993; -6553.648868; 39.66848268; 0.6623957828; 449.9875818; 0.78; 348.1473075; 0; 0.55109528; 362.3586099; 0.979; 51.81; 2.011745835; 0.007366974683; 
8193.136723; 1848273.661; 10611.52993; 231.4936115; 136.6099793; 70442.80952; -6556.509275; 39.66678839; 0.6623687918; 449.9875818; 0.78; 348.1473075; 0; 0.5510729031; 362.3734273; 0.979; 51.81; 2.011663227; 0.007366349995; 
8197.455174; 1849273.355; 10611.52993; 231.4936115; 136.6099793; 70439.94923; -6559.369565; 39.66508106; 0.6623415932; 449.9875818; 0.78; 348.1473075; 0; 0.5510505271; 362.3882507; 0.979; 51.81; 2.01158125; 0.007365730102; 
8201.773625; 1850273.048; 10611.52993; 231.4936115; 136.6099793; 70437.08905; -6562.229738; 39.66338677; 0.6623146022; 449.9875818; 0.78; 348.1473075; 0; 0.551028152; 362.4030692; 0.979; 51.81; 2.011498643; 0.007365105466; 
8206.092076; 1851272.742; 10611.52993; 231.4936115; 136.6099793; 70434.229; -6565.089795; 39.66169248; 0.6622876112; 449.9875818; 0.78; 348.1473075; 0; 0.5510057778; 362.4178938; 0.979; 51.81; 2.011416666; 0.007364485625; 
8210.410528; 1852272.436; 10611.52993; 231.4936115; 136.6099793; 70431.36906; -6567.949734; 39.65998515; 0.6622604126; 449.9875818; 0.78; 348.1473075; 0; 0.5509834045; 362.432662; 0.979; 51.81; 2.011334689; 0.00736386581; 
8214.728979; 1853272.13; 10611.52993; 231.4936115; 136.6099793; 70428.50924; -6570.809557; 39.65829086; 0.6622334217; 449.9875818; 0.78; 348.1473075; 0; 0.5509610322; 362.4474108; 0.979; 51.81; 2.011252712; 0.007363246021; 
8219.04743; 1854271.824; 10611.52993; 231.4936115; 136.6099793; 70425.64953; -6573.669263; 39.65659656; 0.6622064307; 449.9875818; 0.78; 348.1473075; 0; 0.5509386608; 362.4621602; 0.979; 51.81; 2.011170735; 0.007362626258; 
8223.365881; 1855271.518; 10611.52993; 231.4936115; 136.6099793; 70422.78994; -6576.528853; 39.6549153; 0.6621796473; 449.9875818; 0.78; 348.1473075; 0; 0.5509162902; 362.4769156; 0.979; 51.81; 2.011089389; 0.007362011289; 
8227.684332; 1856271.211; 10611.52993; 231.4936115; 136.6099793; 70419.93047; -6579.388327; 39.65322101; 0.6621526563; 449.9875818; 0.78; 348.1473075; 0; 0.5508939206; 362.4916662; 0.979; 51.81; 2.011007412; 0.007361391578; 
8232.002783; 1857270.905; 10611.52993; 231.4936115; 136.6099793; 70417.07111; -6582.247684; 39.65152672; 0.6621256653; 449.9875818; 0.78; 348.1473075; 0; 0.5508715519; 362.5064173; 0.979; 51.81; 2.010925435; 0.007360771893; 
8236.321234; 1858270.599; 10611.52993; 231.4936115; 136.6099793; 70414.21187; -6585.106925; 39.64983242; 0.6620986744; 449.9875818; 0.78; 348.1473075; 0; 0.5508491841; 362.521169; 0.979; 51.81; 2.010843458; 0.007360152234; 
8240.639685; 1859270.293; 10611.52993; 231.4936115; 136.6099793; 70411.35274; -6587.966049; 39.64813813; 0.6620716834; 449.9875818; 0.78; 348.1473075; 0; 0.5508268172; 362.5359212; 0.979; 51.81; 2.010761481; 0.007359532601; 
8244.958136; 1860269.987; 10611.52993; 231.4936115; 136.6099793; 70408.49374; -6590.825058; 39.64645687; 0.6620449; 449.9875818; 0.78; 348.1473075; 0; 0.5508044513; 362.5506795; 0.979; 51.81; 2.010680134; 0.00735891776; 
8249.276587; 1861269.681; 10611.52993; 231.4936115; 136.6099793; 70405.63484; -6593.68395; 39.64476258; 0.662017909; 449.9875818; 0.78; 348.1473075; 0; 0.5507820862; 362.5654329; 0.979; 51.81; 2.010598157; 0.007358298179; 
8253.595038; 1862269.374; 10611.52993; 231.4936115; 136.6099793; 70402.77607; -6596.542725; 39.64306828; 0.6619909181; 449.9875818; 0.78; 348.1473075; 0; 0.5507597221; 362.5801869; 0.979; 51.81; 2.01051618; 0.007357678625; 
8257.913489; 1863269.068; 10611.52993; 231.4936115; 136.6099793; 70399.91741; -6599.401384; 39.64137399; 0.6619639271; 449.9875818; 0.78; 348.1473075; 0; 0.5507373588; 362.5949414; 0.979; 51.81; 2.010434203; 0.007357059096; 
8262.23194; 1864268.762; 10611.52993; 231.4936115; 136.6099793; 70397.05887; -6602.259927; 39.63969273; 0.6619371437; 449.9875818; 0.78; 348.1473075; 0; 0.5507149965; 362.609702; 0.979; 51.81; 2.010352857; 0.007356444358; 
8266.550391; 1865268.456; 10611.52993; 231.4936115; 136.6099793; 70394.20044; -6605.118354; 39.63799844; 0.6619101527; 449.9875818; 0.78; 348.1473075; 0; 0.5506926351; 362.6244577; 0.979; 51.81; 2.01027088; 0.007355824882; 
8270.868842; 1866268.15; 10611.52993; 231.4936115; 136.6099793; 70391.34213; -6607.976664; 39.63630414; 0.6618831618; 449.9875818; 0.78; 348.1473075; 0; 0.5506702745; 362.6392139; 0.979; 51.81; 2.010188903; 0.007355205431; 
8275.187294; 1867267.844; 10611.52993; 231.4936115; 136.6099793; 70388.48394; -6610.834857; 39.63460985; 0.6618561708; 449.9875818; 0.78; 348.1473075; 0; 0.550647915; 362.6539762; 0.979; 51.81; 2.010107557; 0.007354590771; 
8279.505745; 1868267.537; 10611.52993; 231.4936115; 136.6099793; 70385.62586; -6613.692935; 39.63292859; 0.6618293874; 449.9875818; 0.78; 348.1473075; 0; 0.5506255563; 362.6687336; 0.979; 51.81; 2.01002558; 0.007353971372; 
8283.824196; 1869267.231; 10611.52993; 231.4936115; 136.6099793; 70382.7679; -6616.550896; 39.6312343; 0.6618023964; 449.9875818; 0.78; 348.1473075; 0; 0.5506031985; 362.6834916; 0.979; 51.81; 2.009943603; 0.007353351999; 
8288.142647; 1870266.925; 10611.52993; 231.4936115; 136.6099793; 70379.91005; -6619.408741; 39.62954; 0.6617754055; 449.9875818; 0.78; 348.1473075; 0; 0.5505808416; 362.6982501; 0.979; 51.81; 2.009861626; 0.007352732652; 
8292.461098; 1871266.619; 10611.52993; 231.4936115; 136.6099793; 70377.05232; -6622.266469; 39.62784571; 0.6617484145; 449.9875818; 0.78; 348.1473075; 0; 0.5505584856; 362.7130147; 0.979; 51.81; 2.009780279; 0.007352118095; 
8296.779549; 1872266.313; 10611.52993; 231.4936115; 136.6099793; 70374.19471; -6625.124082; 39.62616445; 0.6617216311; 449.9875818; 0.78; 348.1473075; 0; 0.5505361306; 362.7277744; 0.979; 51.81; 2.009698302; 0.0073514988; 
8301.098; 1873266.007; 10611.52993; 231.4936115; 136.6099793; 70371.33722; -6627.981578; 39.62447016; 0.6616946401; 449.9875818; 0.78; 348.1473075; 0; 0.5505137764; 362.7425347; 0.979; 51.81; 2.009616325; 0.007350879532; 
8305.416451; 1874265.7; 10611.52993; 231.4936115; 136.6099793; 70368.47984; -6630.838957; 39.62277586; 0.6616676492; 449.9875818; 0.78; 348.1473075; 0; 0.5504914232; 362.757301; 0.979; 51.81; 2.009534979; 0.007350265052; 
8309.734902; 1875265.394; 10611.52993; 231.4936115; 136.6099793; 70365.62257; -6633.696221; 39.6210946; 0.6616408658; 449.9875818; 0.78; 348.1473075; 0; 0.5504690709; 362.7720624; 0.979; 51.81; 2.009453002; 0.007349645835; 
8314.053353; 1876265.088; 10611.52993; 231.4936115; 136.6099793; 70362.76543; -6636.553368; 39.61940031; 0.6616138748; 449.9875818; 0.78; 348.1473075; 0; 0.5504467195; 362.7868244; 0.979; 51.81; 2.009371025; 0.007349026645; 
8318.371804; 1877264.782; 10611.52993; 231.4936115; 136.6099793; 70359.90839; -6639.410398; 39.61770602; 0.6615868838; 449.9875818; 0.78; 348.1473075; 0; 0.550424369; 362.8015924; 0.979; 51.81; 2.009289679; 0.007348412242; 
8322.690255; 1878264.476; 10611.52993; 231.4936115; 136.6099793; 70357.05148; -6642.267313; 39.61602476; 0.6615601005; 449.9875818; 0.78; 348.1473075; 0; 0.5504020194; 362.8163555; 0.979; 51.81; 2.009207702; 0.007347793104; 
8327.008706; 1879264.17; 10611.52993; 231.4936115; 136.6099793; 70354.19468; -6645.124112; 39.61433046; 0.6615331095; 449.9875818; 0.78; 348.1473075; 0; 0.5503796707; 362.8311192; 0.979; 51.81; 2.009125725; 0.007347173991; 
8331.327157; 1880263.863; 10611.52993; 231.4936115; 136.6099793; 70351.338; -6647.980794; 39.61263617; 0.6615061185; 449.9875818; 0.78; 348.1473075; 0; 0.5503573229; 362.8458889; 0.979; 51.81; 2.009044378; 0.007346559666; 
8335.645608; 1881263.557; 10611.52993; 231.4936115; 136.6099793; 70348.48143; -6650.83736; 39.61095491; 0.6614793352; 449.9875818; 0.78; 348.1473075; 0; 0.5503349761; 362.8606538; 0.979; 51.81; 2.008962401; 0.007345940605; 
